video_id,title,description,channelTitle,videoPublishedAt,tags,viewCount,videoLikeCount,videoCommentCount,comment_id,author,text,commentLikeCount,commentPublishedAt
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,Ugzu48VGmnanmX39i7Z4AaABAg,@mshizen7381,Ya its stupid of any NATO member to build a base near russia...they are kid tested and mother approved....russia is a beast,0,2025-05-21T19:54:11Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,Ugzmx0dF_XbbhCTidOZ4AaABAg,@faiqfahimiramlan216,Uraaaa,0,2025-05-21T19:41:22Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,Ugxj-0iXnpFijosL8z54AaABAg,@hervecyprienwansi3719,🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤😊😊😊😊,0,2025-05-21T18:29:47Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgwklzLXajpUxoDZxgx4AaABAg,@ericwhite7180,"Ukraine is on an ego trip thinking they can defeat Russia, their in deep trouble and it's time to face the truth.",0,2025-05-21T18:24:58Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgzyyACBMTMlZZWrw-p4AaABAg,@garymelnyk7910,"Tragic news! 
(As an aside that’s so obviously not Putin. Remember he has 6 known doubles. Easy to spot!)",0,2025-05-21T18:22:40Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgzUzZhvavKVBROobwB4AaABAg,@gerhardusjosua5216,Slava Ukraine 🇺🇦 ♥️ ❤️ 💖,2,2025-05-21T18:06:20Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgzXqUY_awaJAHlNCpt4AaABAg,@bjceder,India celebrates Russian's victories because India is biggest partner of Russian aggression and invasion of a sovereign nation.,0,2025-05-21T17:47:58Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgzmappF_xD632i1HzB4AaABAg,@cubic2011,Ruzzia invaded Ukraine because Ruzzia have a much stronger army. It's always the same. A small country will never attack a bigger one. It's common sense.,1,2025-05-21T16:31:20Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,Ugzu4YRS-i_WjFouhZ14AaABAg,@gagardtaer7670,🇷🇺🇷🇺😎💪💪,3,2025-05-21T16:07:22Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgxNQe7BqSEBVmPhXk14AaABAg,@Igoriann,"Juat tell us when the war is over. We are tired from hearing all these numbers but somehow there are always more soldiers, always more weapons and always more military infrastructure. Clearly russia cant win this war amd arent as powerful as we once thought. I spoke to a guy in russia and he says its a disaster there. Most of rheir men are battling and there is no sign of the war ending. Both sides are spreading their bs equally but its all bs.",0,2025-05-21T16:06:27Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,Ugz49kzsMxlqcIlCNUZ4AaABAg,@terazhindler2601,poland will not deploy troops it was hit on sumy,0,2025-05-21T15:55:40Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgwgGUKSXL0Mj6_T0Wh4AaABAg,@alins4629,JEBANIJI HAHOLI!,0,2025-05-21T15:42:20Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,Ugz0nwop9lfIHuDF9I54AaABAg,@malubakahekomalubakaheko7809,"I now understand why this channel has less or limited market failing to break through like aljazeera...its not about money but quality, integrity of your content...",3,2025-05-21T15:40:10Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgwGfmODDW_lnNCt2LN4AaABAg,@malubakahekomalubakaheko7809,Me reading comments and just marvelling at how dull the commenters are...😂😂😂,0,2025-05-21T15:38:03Z
BHVcHyIwekE,"Russia-Ukraine War: 70 People Dead In Deadly Strikes, 159 Ukrainian Drones Intercepted | WION","Deadly strikes in the ongoing Russia-Ukraine war have resulted in at least 70 deaths, while Russian forces report intercepting 159 Ukrainian drones.

#russiaukrainewar #worldnews #wion 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",WION,2025-05-21T11:05:00Z,Russia;Ukraine;war;deadly strikes;70 killed;drone interception;159 drones;military conflict;air strikes;casualties;escalating war;drone warfare;Russia-Ukraine conflict;missile attacks;battlefield;military tensions;geopolitical crisis;armed conflict;Ukrainian drones;world news;wion;latest news updates;latest news updates on russia ukraine war;wion live updates;world news daily,68936,655,157,UgwfvPRxEltH_N5qltx4AaABAg,@badolmia8001,Now the question is  what are the ultimate outcomes of the phone call between Mr Donald Trump president of USA and  Mr Putin president of Russia  ?   All most zero .,0,2025-05-21T15:36:05Z
